Target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
1,-1.0602053478781277,-0.5347890793207412,1.172100762442245,-3.3641260606095247,0.7229427587438535,-3.656204612192833,0.06139424140107219,3.4268251624421433,0.17303243849711772,1.9251323820562285,-1.8723059915384952,-2.538626840055067,-0.46647886422843843,1.2392041707025272,-2.761496750958072
1,-0.3328374686738109,-1.8657694719447397,-1.360089485970045,3.6503324564624737,-3.1631202238940452,1.2356941971452686,-1.0726814443071366,0.020238036542730264,0.1892913479751132,2.2738335861865187,-1.6529996788160135,2.1657127726220784,0.2818121416787858,-4.350433979721416,-1.2222933756657617
0,0.6770981095800196,3.013355256524906,-0.2146228477357832,1.4994653645351148,-1.1065644277367328,-1.3043209816688535,-1.2020654788866816,1.0825383495004068,0.15706335515787734,-4.558928355553397,1.9996989111373655,-7.867637392600476,-1.435494426796516,2.044934800733216,-1.2949065002114657
1,-1.3825183371256362,1.8581495412219564,-0.5008525752572001,-3.1797323330997287,1.5641772300015573,-2.0563849969268935,-0.027377236182459574,-1.75186758859869,-1.2700334156143382,1.1377450360975372,-3.0623035366119185,0.21193828964863748,2.676035709749699,-0.9514357509170007,0.8606211597921642
0,3.0049513975004163,-2.9397203406889205,1.686348011321057,0.5084173506146303,-1.4144355050916988,-0.715668825388564,-1.5582372887663851,-4.258292759102526,-0.08960770788464913,1.0912609095040005,2.5124812991994565,5.296149917202233,0.27258863251252446,-2.955399736650903,-2.1639455347465044
1,1.3630883560301665,-2.1305989070093228,-0.6929011102528155,2.6299849818741876,2.877665448333267,1.442215217776205,1.6077242781589536,1.2817047619925894,-0.4338761992041869,1.3847761446445745,-1.4646209815801705,1.8332158849881859,-0.6827942151103448,-0.45922519262251027,1.1564744742872008
0,2.244024515252092,2.6404038385166815,0.8707871915320435,0.6549469166628464,1.880655238876128,-3.4913181940805345,-0.9525067571169978,-1.8012242423477183,-0.09765896090301009,-1.1273745605292955,-2.08203990451449,-5.496510905627283,-0.8640516105178843,0.25700410381354555,-1.8279489884598492
1,1.6432878399717046,-0.15080480232415533,2.1470893408524727,1.7685543989438486,-5.100218921487737,3.0515148645841252,-1.096968294555852,0.47711385130729567,-0.4287816769235756,4.391966823384787,-3.0189997107873263,-0.7551058999120849,0.06306774095180555,0.6972803509961627,1.14790580161337
1,-1.7091697953795615,-2.406794999492646,0.4367391196149803,0.1628063217897333,1.4227910164853421,0.05760990366502505,2.1721018967889907,1.8023514194520844,0.1389861494378193,1.022993513207471,-2.0508587234365097,3.3254477118067807,-0.45729876225439386,-2.4457168824025266,-0.6513204758453222
0,0.6969628806886826,-1.7221860340070496,1.1225344478417347,-0.5416405782590968,-3.074735092709445,-0.8468970763475752,0.557407195144219,1.0717884990988022,-0.34359059672779624,1.7718155228994332,0.5278359666715584,1.4120416456706069,0.7256250340127167,-0.6225216855254553,-0.7131786209129897
1,2.1885025579808257,-2.592122623201606,-0.5515815299789217,-1.3164979709265734,-1.3239638175857962,0.46287755113370377,4.157141148582649,1.6982308839863147,-0.7701790813812253,1.7822842096759661,-4.419725934858144,1.8214504155207283,-0.699043146844521,-1.355523494138926,2.21519787463998
0,3.133037011974238,-2.0748274356606613,0.8503940756777362,1.8990076647413634,2.340456322213326,0.1885922026672977,0.08358928746435068,-2.19590634824399,-0.00960767185000309,1.2383656609588845,-0.6498650970806311,2.378692834038416,2.2194760881124362,-0.6014300062632432,-1.6337783436132907
0,3.381540601006731,-0.022557610815058873,-0.7009766830079803,1.919652373281771,0.03494664138299142,1.8256226819892794,-2.08242959270588,0.1968246155778295,-1.4930555633313256,-0.901677372126146,-2.8729869287289813,-4.946799727636947,-0.9198200209930911,-0.28837950676666324,0.8801717540009901
2,-1.2985019983840456,2.2171783179605296,0.7489339774961877,2.501219601424987,-0.4202010197966063,3.1330966909213327,-0.7269338390557656,-0.9729433180398341,-1.2467918916527965,0.7395446740736138,1.9973094659841562,-0.3267169338265862,-1.7232348534771889,4.910334550518105,-1.8862641667487305
1,4.410477692868241,-7.318588029702139,-0.3966515101447788,-0.31485086181615407,-0.41299039288791817,1.491644547931565,0.5496964543923308,1.3422487186417926,1.2236430605364699,3.3406879063592236,2.9974422893949835,6.093372688425516,0.32383663210568275,1.7882480227613615,-3.5439196346383035
1,-1.6668299049995485,-2.0428831243208294,0.3172108286039056,-0.4580957458280076,1.1245687631581716,1.1038814772383567,2.0950876329070187,-0.6824717865695782,-0.003348292853199449,0.987736694783767,0.873227500968603,6.4911013473612655,-0.31024734216055916,-1.1636955816584797,0.19961992452909993
0,4.279985569889428,-5.267271484402841,1.7509923124595466,2.8527783514785394,-0.2500874288417392,3.6546026477836135,1.643412027602118,-2.58354414663713,-1.1830854539481597,2.48940575583257,-0.7235543616192126,7.852818362246745,1.446316116464669,-2.872305120181236,0.7804315793557146
0,0.6411385310817389,-0.5522991963010326,-0.8019212453024256,0.4389963679538804,1.6534216934208361,-0.42310956627001883,1.8272723147089698,-0.8342242252792622,-0.31483951889514006,1.570375250886571,-0.18072983564001655,2.1414056111022712,0.5589876799992883,1.9241046037650158,-2.2009467583246227
0,4.003207241038236,1.158131154755264,-1.1189519866358686,0.5982864647292605,-1.8310443946354402,3.453798367633161,-6.070441666817185,-1.5389040905012747,0.38068803171529486,-0.7948323601293684,-4.961459767822667,-8.25238259364599,0.09169894879788534,0.23568257056353648,-0.4653118552856691
0,2.312118802519286,-4.502631680435716,-0.533900444988423,0.16597536570405702,3.1503120374964246,-0.578551250370144,0.046578156804722104,1.4791852005027075,1.0148142878054978,0.3285337763967455,-0.9348888621946374,1.7363194890197295,-0.36010796677142465,-2.2413108576068783,-1.5565578491494327
1,1.0805993345249452,-7.281623220852888,-2.0080427870622635,1.441109142361257,3.749057920518033,1.9170975327276163,4.137576087480618,4.644457648698832,0.6957551408327364,-1.7598966206363005,2.0766850898369964,4.430885016060404,-1.321779997735818,0.9952615774411024,-4.7504942333283005
2,-2.71626845411432,6.739283485077793,0.7591238166052263,0.8054305928791821,-1.262467063296811,0.3220244830310034,-4.51629501105206,-1.8190885140995507,0.2726342492566141,4.162480914719248,-3.016609768121366,-5.550348269035516,0.258120067557362,3.6417590875301933,0.11375999946370774
1,-0.7481360007513886,-4.337290592322099,-1.4489754759964466,-0.08122786781788738,0.8338815953364981,-1.0117831115150318,2.690244765934984,1.731409386628675,-0.22162591364920745,0.9856261643353433,-0.1952068643967756,5.3379735625513485,0.3714112304816396,-3.0557839280398316,-2.232648510012285
2,0.1584101962803277,2.330759414980746,0.2631969767904712,2.2220268232165785,2.318917344666688,0.09458129181684627,-1.3698117147403779,-1.38393538443056,0.2906904971461361,0.18864794893156356,-2.00222441711989,-3.110327333514891,-1.5618800217640494,1.21995527245973,-1.5415039615374089
2,5.838328350025819,-8.426040920398398,-0.7792521995546032,-1.4937171887670977,2.716016118927522,5.6322626979463735,-6.509341411067419,7.022857026732595,0.4942164497646472,-1.866983069233985,-0.1882934817141667,-4.741794491976256,1.7549937224759156,-0.5278375028127245,2.3124837778025418
0,-1.3594092224018461,-5.628535488824505,0.39149798401061414,-0.4231036826677699,-2.0946261459179394,2.0922343046973824,-0.5131307709251198,3.1480894690796255,-0.8699349436358812,2.557837614686725,3.098523016067846,6.499720393929171,-0.40860720865196054,-1.5960547985794191,-1.0601070824264385
2,2.4078212347931656,0.8260498727434766,-1.0385569286811456,-0.03845426144934394,-3.097336792252821,-3.6770027565559467,2.4086514447474374,2.7746277102226067,-2.381800254691378,-4.164651406172604,0.19778962667582578,-6.232254134063256,0.2190328177674668,-1.5818377087385933,1.7923922065012667
0,3.397632661819476,-1.4382943734171143,1.5449713809728192,-2.71561927205087,1.5273431341346013,-4.124523346470063,2.7768425456679298,1.3562689393382146,1.539770516056934,-0.7030472945026527,-2.1313056644113777,-2.440464481526915,-0.585574509159961,0.365896371795537,-1.309989030775411
0,1.2281684239051598,2.149794625906274,-0.4696936754807781,0.9656277571737193,1.7348293777928403,-2.8811896146675804,0.10420214363905944,-0.188515801686007,-0.8531498394331575,-1.3161512613479376,0.5179554958558656,-4.516738728274084,0.10973799458470467,2.4514063048184322,-2.5194403610497975
2,-1.2913575218623423,-1.3319075602021584,1.06319806580757,-5.103481393690146,1.7784281544734686,2.0821692426426406,-4.335673897664286,1.3123795432288372,0.1790120577421781,-0.375524935999654,-1.7687016070721184,-1.9193165600712065,-0.6366335145526837,1.0763354201608788,-1.1339427749711959
0,2.6049551060478002,-1.3005663216163335,0.8094706626084659,-0.5614993172736273,-1.556905653558192,-2.747639403512693,-0.5846339764342605,0.7967608938989168,2.5235376172815824,0.4980325420939249,-1.066592325007579,-2.8636261613315526,-0.5480547099012528,-0.22239842739332183,-3.56208557950879
2,3.5245022000371815,-7.807043462138567,-0.6552628069925481,-1.5241851981729782,0.971873921715891,1.3309649006734479,0.4499801095599716,2.1745253385524856,0.9109196963605803,3.7245262529885985,-1.869991494616251,6.066466282061737,0.7990922207030152,-3.030994584300409,0.17158050832928295
0,-0.4253481074579921,-5.0104490287908545,-1.6982337434910597,-0.88775949082778,0.12291809956763977,-0.8175354103992853,1.1284925238706915,6.06256507075169,-0.9788921598772063,1.4757519653701476,1.394118376109333,1.8476974854035872,-0.2437755315949738,-0.6538252880410733,-0.9521195486410585
0,0.06665902286874481,1.0471582422432772,-1.2558340182727152,-0.1750332972585038,0.20235700048476835,-0.352725927623039,3.5278315162195613,-0.9365903547435143,-1.7529218287626485,0.12570215791129646,-0.11720006198650001,1.4318884904000608,0.45878752650479443,2.202400960693359,-0.15804574393001647
1,-2.3013179953327967,1.9358986811633032,-0.3762673121579474,-2.02730182157273,0.3417618566964299,-1.460070922637323,-0.03600371873869812,0.7042430074558615,0.7812236777049083,0.6455396073571431,-1.1012369133603117,-1.4237251543285656,1.2519884901779035,0.9480048058528487,-0.06348743212251229
1,0.3283869164939155,-5.121261440648823,0.45658438374118465,1.0399804733654645,0.09479387290930374,-0.10333806669011769,1.254201441436146,4.0556853137581035,0.7892750954998657,2.0841472356300543,0.05951831772678684,2.7563409349008094,-1.2324576895720645,-1.0267920164212774,-3.3167127131230623
1,-2.981708750142541,0.34829879883466847,-0.9755796874249136,-0.5318526901223845,-2.824181040071411,-2.624503986636166,2.1011177728410635,0.8029583390687597,-0.6680271867330148,2.046597537667156,1.773248072096857,3.0237364514483356,1.3764816099413286,-0.1570870009502633,-1.9321826081565818
1,1.000424883169147,-0.7440122443127934,1.433259916409272,1.9342446013263868,-0.5901237715406586,0.5193617014743327,3.281946535897522,2.8464873079731485,2.0687963953399873,1.3028995223801958,-3.156379563181776,-1.2389580475893716,-1.56692190742888,0.5758409291853424,0.4754222183604908
2,0.8506218924905826,0.31290068960058465,-0.19241964729588656,1.409719809443641,-5.346142565599495,-0.9048822457595009,1.2571208223147718,0.15641985992875806,-2.7351386394863835,-3.031486706139915,4.522353564431048,-1.0345455070922485,0.5042531830273648,0.020641197661570132,-0.9653408891274524
0,-1.2230123831359925,-4.847960559377017,-0.11027937728246753,-5.198753647413716,-0.49856443744820944,-0.30178150279547744,0.1842120792269255,1.2486446454274782,0.964908010326826,1.4571139920745892,2.7207024095342485,6.736410031487791,-0.499817125629392,-0.6772625090403438,-1.5996865236683617
2,-1.3327274214072944,1.9217498085748068,-0.2732553728009924,1.810577519435857,-0.608625426073877,1.5410834654342347,0.6393174058076048,0.23750018166260745,-0.15339638869888175,-0.4935308283624612,1.3966957270501772,-1.2267523210504305,-0.06603728154242058,3.4870966598697897,-1.4490113562769622
2,0.2396659995578282,-1.1016259171615894,0.8609299881681521,-4.181055213649643,0.5553653634563431,3.460704358776702,0.9164995814787593,1.1444271898063425,0.4999993420120744,-3.4271222865279016,1.6452879392453612,0.7643745658657544,0.3489945619895254,1.7282366872559622,4.783960560339047
1,3.1017373924862555,-5.801213103734921,0.23742187172539156,-3.1877013987309084,2.5403870277101728,-1.7026550096508588,3.100539852196349,1.377682979770408,0.33318438529817906,0.7457224865626133,-0.021230590285448048,4.962455515709009,0.608475453283543,-1.2159954933200876,-0.6958818907316913
1,-0.922010025887792,1.8405248566529546,1.3690945353147184,-3.333366525065344,0.43019826314396203,-2.9397617506000575,-0.1520892212871221,-0.9441192177921678,-0.751866172461642,2.1241177830020908,-1.5206964734959307,-0.1164531796526287,0.4704892346533982,0.28106130709283406,0.8301705792830989
0,0.2782245449278983,-2.818333134289553,-0.13035050073688964,1.1947893413004453,-1.5092622773114357,0.3689568050339622,-0.40482981912024596,1.6903616628989437,0.1131997513203739,2.626075065878011,-0.9716017702108319,2.158621853065939,-1.0359524801125963,-2.556282006192241,-0.26117180676581286
1,0.9791378039281261,-0.6384119608208519,-1.507997146183862,2.2246116757797005,-0.4321619234269962,1.277255322293633,1.655470083655068,2.025213808002404,0.3891591198707313,1.5742605872079654,-4.506573667341107,-1.6382261236943523,-1.050695501457163,-0.639554058144532,0.5275673022852716
0,-1.3892129361670467,-4.246130194513876,0.6849032922884832,-2.9125513163523786,-1.2827587039344717,0.4651508359673484,1.3421628366061733,3.1551007917561416,-0.7917197983315342,1.2390400517274334,2.5133628559481074,5.116959243083565,1.757769218907155,-0.3278456735400187,-0.14260410977432303
