Target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
1,-2.060205347878128,-1.8838258166217616,1.172100762442245,-4.364126060609525,1.7229427587438535,-4.656204612192833,1.0613942414010722,4.426825162442143,0.17303243849711772,2.9251323820562285,-2.872305991538495,-0.7263144837237359,-0.46647886422843843,0.2392041707025272,-3.761496750958072
1,0.6671625313261891,-4.331307707629746,-1.360089485970045,4.650332456462474,-4.163120223894046,2.2356941971452686,-0.07268144430713663,1.0202380365427302,0.1892913479751132,3.2738335861865187,-2.6529996788160135,3.815875521635656,0.2818121416787858,-5.350433979721416,-2.2222933756657617
0,1.6770981095800197,3.8698984309976874,-0.2146228477357832,2.499465364535115,-0.1065644277367328,-0.30432098166885346,-2.2020654788866816,0.08253834950040684,0.15706335515787734,-5.558928355553397,0.9996989111373655,-10.180868168722851,-1.435494426796516,3.044934800733216,-2.2949065002114657
1,-2.382518337125636,0.5091128039209358,-0.5008525752572001,-4.179732333099729,2.5641772300015573,-3.0563849969268935,0.9726227638175404,-0.7518675885986901,-1.2700334156143382,2.137745036097537,-4.0623035366119185,2.0242506459799676,2.676035709749699,-1.9514357509170006,-0.13937884020783575
0,4.004951397500417,-5.869272403112139,1.686348011321057,-0.49158264938536966,-2.414435505091699,-1.7156688253885641,-0.5582372887663851,-3.2582927591025257,-0.08960770788464913,2.0912609095040007,3.5124812991994565,8.017971968910814,0.27258863251252446,-3.955399736650903,-3.1639455347465044
1,0.36308835603016654,-3.4796356443103433,-0.6929011102528155,1.6299849818741876,3.877665448333267,0.4422152177762051,2.607724278158954,2.2817047619925894,-0.4338761992041869,2.3847761446445745,-2.4646209815801705,3.645528241319517,-0.6827942151103448,-1.4592251926225104,0.15647447428720085
0,3.244024515252092,3.4969470129894624,0.8707871915320435,1.6549469166628463,2.8806552388761277,-2.4913181940805345,-1.9525067571169978,-2.8012242423477183,-0.09765896090301009,-2.1273745605292955,-3.08203990451449,-7.809741681749657,-0.8640516105178843,1.2570041038135455,-2.827948988459849
1,2.6432878399717046,-2.6163430380091612,2.1470893408524727,2.7685543989438486,-6.100218921487737,4.051514864584125,-0.0969682945558521,1.4771138513072957,-0.4287816769235756,5.391966823384787,-4.018999710787327,0.8950568491014914,0.06306774095180555,-0.3027196490038373,0.14790580161337008
1,-2.7091697953795615,-3.7558317367936667,0.4367391196149803,-0.8371936782102667,2.422791016485342,-0.942390096334975,3.1721018967889907,2.8023514194520844,0.1389861494378193,2.0229935132074712,-3.0508587234365097,5.137760068138111,-0.45729876225439386,-3.4457168824025266,-1.6513204758453222
0,1.6969628806886825,-4.651738096430269,1.1225344478417347,-1.5416405782590967,-4.074735092709445,-1.8468970763475752,1.557407195144219,2.071788499098802,-0.34359059672779624,2.7718155228994332,1.5278359666715584,4.1338636973791845,0.7256250340127167,-1.6225216855254554,-1.7131786209129896
1,3.1885025579808257,-5.057660858886613,-0.5515815299789217,-0.3164979709265734,-2.3239638175857964,1.4628775511337038,5.157141148582649,2.698230883986315,-0.7701790813812253,2.782284209675966,-5.419725934858144,3.471613164534306,-0.699043146844521,-2.355523494138926,1.2151978746399799
0,4.133037011974238,-1.2182842611878801,0.8503940756777362,2.8990076647413634,3.340456322213326,1.1885922026672977,-0.9164107125356493,-3.19590634824399,-0.00960767185000309,0.23836566095888445,-1.6498650970806312,0.0654620579160405,2.2194760881124362,0.39856999373675683,-2.6337783436132907
0,4.381540601006731,0.8339855636577229,-0.7009766830079803,2.919652373281771,1.0349466413829913,2.8256226819892794,-3.08242959270588,-0.8031753844221705,-1.4930555633313256,-1.901677372126146,-3.8729869287289813,-7.260030503759323,-0.9198200209930911,0.7116204932333368,-0.11982824599900987
2,-2.2985019983840456,2.300216739638369,0.7489339774961877,3.501219601424987,-1.4202010197966062,4.133096690921333,0.2730661609442344,0.027056681960165863,-1.2467918916527965,-0.2604553259263862,2.997309465984156,-0.48772231827047996,-1.7232348534771889,5.910334550518105,-2.8862641667487305
1,5.410477692868241,-9.784126265387146,-0.3966515101447788,0.6851491381838459,-1.4129903928879182,2.491644547931565,1.5496964543923308,2.342248718641793,1.2236430605364699,4.340687906359223,1.9974422893949835,7.743535437439095,0.32383663210568275,0.7882480227613615,-4.5439196346383035
1,-2.6668299049995485,-3.39191986162185,0.3172108286039056,-1.4580957458280075,2.124568763158172,0.10388147723835672,3.0950876329070187,0.3175282134304218,-0.003348292853199449,1.987736694783767,-0.12677249903139698,8.303413703692595,-0.31024734216055916,-2.1636955816584797,-0.8003800754709001
0,5.279985569889428,-4.410728309930059,1.7509923124595466,3.8527783514785394,0.7499125711582608,4.654602647783614,0.643412027602118,-3.58354414663713,-1.1830854539481597,1.48940575583257,-1.7235543616192126,5.539587586124368,1.446316116464669,-1.872305120181236,-0.2195684206442854
0,1.6411385310817388,0.3042439781717485,-0.8019212453024256,1.4389963679538804,2.653421693420836,0.5768904337299812,0.8272723147089698,-1.8342242252792622,-0.31483951889514006,0.5703752508865709,-1.1807298356400167,-0.17182516502010428,0.5589876799992883,2.9241046037650156,-3.2009467583246227
0,5.003207241038236,2.014674329228045,-1.1189519866358686,1.5982864647292605,-0.8310443946354402,4.453798367633161,-7.070441666817185,-2.5389040905012745,0.38068803171529486,-1.7948323601293685,-5.961459767822667,-10.565613369768366,0.09169894879788534,1.2356825705635366,-1.4653118552856692
0,3.312118802519286,-3.646088505962935,-0.533900444988423,1.165975365704057,4.150312037496425,0.421448749629856,-0.9534218431952779,0.4791852005027075,1.0148142878054978,-0.6714662236032545,-1.9348888621946374,-0.5769112871026459,-0.36010796677142465,-1.2413108576068783,-2.5565578491494327
1,2.0805993345249454,-9.747161456537894,-2.0080427870622635,2.441109142361257,2.749057920518033,2.9170975327276163,5.137576087480618,5.644457648698832,0.6957551408327364,-0.7598966206363005,1.0766850898369964,6.081047765073981,-1.321779997735818,-0.004738422558897559,-5.7504942333283005
2,-1.7162684541143198,4.399055954013035,0.7591238166052263,-0.19456940712081794,-0.2624670632968109,1.3220244830310035,-5.51629501105206,-0.8190885140995507,0.2726342492566141,5.162480914719248,-4.016609768121366,-4.527689730754416,0.258120067557362,2.6417590875301933,1.1137599994637077
1,-1.7481360007513886,-5.686327329623119,-1.4489754759964466,-1.0812278678178875,1.833881595336498,-2.0117831115150318,3.690244765934984,2.731409386628675,-0.22162591364920745,1.9856261643353432,-1.1952068643967757,7.1502859188826795,0.3714112304816396,-4.055783928039832,-3.232648510012285
2,-0.8415898037196723,2.413797836658586,0.2631969767904712,3.2220268232165785,1.318917344666688,1.0945812918168463,-0.3698117147403779,-0.38393538443055997,0.2906904971461361,-0.8113520510684364,-1.0022244171198902,-3.271332717958784,-1.5618800217640494,2.21995527245973,-2.541503961537409
